ČÍSLO FAKTURY,IČO SPOLEČNOSTI,ČÁSTKA (V CELÝCH KČ)
182264,02838109,2061399
182265,33828139,2412880
182266,06230932,1061616
182267,01846359,352951
182268,18581928,2765895
182269,33828139,168101
182270,92019399,2746321
182271,02838109,2219311
182272,02838109,502021
182273,02838109,1771595
182274,01846359,171034
182275,33828139,1633602
182276,05159822,1529072
182277,06230932,348248
182278,06230932,1122927
182279,02838109,1482896
182280,06230932,1518820
182281,05159822,33952
182282,05159822,901037
182283,9831829,400684
182284,05159822,249685
182285,67821984,2951069
182286,92019399,503435
182287,92019399,2884013
182288,01846359,743027
182289,33828139,2846297
182290,9831829,2249206
182291,92019399,1788796
182292,33828139,1484091
182293,02838109,1052110
182294,33828139,2847735
182295,92019399,1291814
182296,18539217,2824336
182297,18539217,1272395
182298,02838109,336549
182299,05159822,1486769
182300,06230932,2097430
182301,01846359,102917
182302,05159822,2641402
182303,92019399,2970699
182304,01846359,2121766
182305,33828139,1571616
182306,67821984,1899879
182307,67821984,1709899
182308,18539217,980723
182309,33828139,435809
182310,67821984,506567
182311,67821984,820920
182312,92019399,2125318
182313,9831829,258505
182314,06230932,2908505
182315,06230932,2702027
182316,33828139,830427
182317,18539217,2384668
182318,92019399,2096832
182319,02838109,1992182
182320,67821984,330842
182321,92019399,1500842
182322,01846359,1927677
182323,06230932,205239
182324,33828139,2351133
182325,9831829,1623935
182326,9831829,52526
182327,02838109,808498
182328,06230932,2211382
182329,33828139,422587
182330,05159822,2273752
182331,02838109,1595952
182332,02838109,2410348
182333,92019399,2439547
182334,02838109,1914275
182335,18581928,730886
182336,05159822,1473133
182337,02838109,2395320
182338,92019399,1324566
182339,18581928,2644678
182340,05159822,1538294
182341,05159822,1412147
182342,01846359,2314841
182343,18539217,1954888
182344,9831829,1968546
182345,05159822,2919934
182346,18539217,2409719
182347,92019399,292003
182348,18581928,105807
182349,02838109,2673741
182350,18539217,918129
182351,06230932,1737069
182352,9831829,258927
182353,02838109,170346
182354,05159822,211694
182355,67821984,1416259
182356,18581928,367828
182357,01846359,2571613
182358,01846359,2654519
182359,9831829,2313873
182360,92019399,773148
182361,18539217,407500
182362,67821984,341672
182363,01846359,1226201
182364,67821984,82909
182365,33828139,1865208
182366,92019399,1207181
182367,01846359,2555677
182368,67821984,351178
182369,05159822,180983
182370,06230932,2675693
182371,02838109,2908342
182372,67821984,2817241
182373,02838109,513814
182374,92019399,1931106
182375,67821984,2810688
182376,06230932,109979
182377,01846359,741892
182378,02838109,930666
182379,18581928,2067703
182380,9831829,1041023
182381,01846359,2676071
182382,9831829,1380155
182383,92019399,2862773
182384,06230932,2937860
182385,92019399,646434
182386,02838109,97821
182387,18581928,476118
182388,18539217,223778
182389,05159822,2799659
182390,18581928,1183868
182391,18581928,701966
182392,02838109,909640
182393,33828139,875600
182394,05159822,1814571
182395,9831829,2223116
182396,9831829,2147672
182397,01846359,1445132
182398,02838109,2682705
182399,06230932,1200975
182400,67821984,2902177
182401,02838109,133436
182402,06230932,216813
182403,01846359,-8387
182404,18539217,1708683
182405,01846359,2777069
182406,67821984,393798
182407,9831829,2558928
182408,67821984,1137697
182409,33828139,586771
182410,33828139,-15931
182411,06230932,978440
182412,92019399,519657
182413,67821984,386813
182414,92019399,766312
182415,02838109,2998282
182416,92019399,2928850
182417,18581928,549824
182418,33828139,1895853
182419,92019399,1093223
182420,01846359,2309551
182421,18539217,1482632
182422,9831829,463470
182423,9831829,2591854
182424,9831829,1701832
182425,05159822,537683
182426,18539217,1085233
182427,05159822,2528027
182428,9831829,1157067
182429,18539217,259169
182430,05159822,2541408
182431,02838109,2616818
182432,05159822,679598
182433,18581928,2998739
182434,06230932,38651
182435,18539217,598317
182436,02838109,1732122
182437,01846359,153818
182438,92019399,190585
182439,33828139,51442
182440,18581928,425291
182441,18539217,894482
182442,33828139,1138442
182443,06230932,1014820
182444,33828139,1268456
182445,67821984,137876
182446,9831829,2009455
182447,33828139,2316290
182448,02838109,765440
182449,67821984,2755052
182450,01846359,1513925
182451,05159822,1741976
182452,18539217,1320779
182453,33828139,2698222
182454,06230932,472573
182455,18581928,1145670
182456,01846359,2892857
182457,9831829,1106288
182458,05159822,1155712
182459,67821984,1633564
182460,05159822,2996633
182461,18581928,2547450
182462,02838109,941940
182463,01846359,408926
182464,02838109,2175414
182465,18539217,2742566
182466,9831829,719846
182467,18539217,2622459
182468,67821984,1839718
182469,67821984,2200225
182470,18581928,2825429
182471,67821984,383199
182472,92019399,695492
182473,67821984,607308
182474,06230932,559305
182475,67821984,1738898
182476,9831829,2781470
182477,92019399,2625811
182478,67821984,600443
182479,01846359,38047
182480,18581928,705681
182481,05159822,2657766
182482,18581928,1625154
182483,9831829,1049917
182484,06230932,772416
182485,67821984,2800238
182486,06230932,1709525
182487,18539217,1308036
182488,06230932,2121570
182489,9831829,2989272
182490,92019399,896193
182491,18539217,2271204
182492,9831829,1114700
182493,33828139,479816
182494,92019399,1968988
182495,18539217,1786766
182496,06230932,531157
182497,33828139,2101118
182498,05159822,1157971
182499,02838109,1440958
182500,67821984,1984294
182501,92019399,1033368
182502,18539217,1114718
182503,18539217,2555956
182504,92019399,1564113
182505,67821984,804093
182506,18581928,1647636
182507,9831829,566878
182508,9831829,66764
182509,01846359,2101307
182510,18581928,26108
182511,01846359,954896
182512,9831829,2597649
182513,06230932,2862589
182514,06230932,1248857
182515,67821984,2281458
182516,67821984,461259
182517,18539217,2116658
182518,33828139,1415834
182519,67821984,2334186
182520,18581928,2149533
182521,9831829,1146726
182522,18581928,79187
182523,92019399,2035256
182524,01846359,756487
182525,33828139,493114
182526,92019399,553592
182527,05159822,912780
182528,9831829,17477
182529,06230932,2010378
182530,18581928,2188407
182531,9831829,833760
182532,33828139,1853741
182533,9831829,558984
182534,06230932,265003
182535,33828139,245632
182536,92019399,2339922
182537,67821984,151203
182538,33828139,2399098
182539,92019399,1437119
182540,05159822,529920
182541,05159822,111659
182542,92019399,1350649
182543,01846359,843780
182544,01846359,1290498
182545,01846359,1240200
182546,18539217,1896907
182547,9831829,459837
182548,33828139,1560355
182549,01846359,964293
182550,02838109,2852204
182551,06230932,1097807
182552,05159822,1529201
182553,06230932,34918
182554,33828139,1426123
182555,18581928,1624270
182556,92019399,1665379
182557,33828139,2450022
182558,9831829,1195862
182559,9831829,1813221
182560,01846359,2897603
182561,9831829,1884034
182562,05159822,1619941
182563,9831829,1780686
182564,92019399,1544487
182565,67821984,2309382
182566,18581928,2965899
182567,18581928,94624
182568,06230932,1103033
182569,18539217,145722
182570,92019399,1076437
182571,06230932,1864710
182572,33828139,2019530
182573,18581928,168812
182574,67821984,2797228
182575,18581928,570728
182576,06230932,1965517
182577,06230932,2940301
182578,02838109,354698
182579,06230932,-2652
182580,02838109,401712
182581,92019399,1547286
182582,02838109,1749885
182583,18539217,2116493
182584,05159822,655601
182585,06230932,1855552
182586,18539217,1422878
182587,01846359,745721
182588,67821984,2757469
182589,01846359,845527
182590,02838109,1060273
182591,33828139,1722859
182592,01846359,1588320
182593,05159822,1311874
182594,67821984,41292
182595,18539217,139802
182596,9831829,2844306
182597,9831829,634495
182598,01846359,2521574
182599,92019399,1137592
182600,05159822,2559813
182601,05159822,2748503
182602,67821984,761493
182603,05159822,691093
182604,06230932,110506
182605,06230932,2409734
182606,67821984,1273313
182607,9831829,2562844
182608,01846359,1624624
182609,06230932,2407650
182610,05159822,1807059
182611,01846359,1562296
182612,05159822,2340895
182613,67821984,562591
182614,05159822,1002356
182615,18539217,2851074
182616,05159822,130237
182617,18581928,2980493
182618,01846359,2984005
182619,18581928,1368309
182620,33828139,637231
182621,01846359,1530826
182622,18539217,849343
182623,18539217,816254
182624,9831829,282725
182625,02838109,91887
182626,18539217,160129
182627,06230932,272723
182628,33828139,2572968
182629,9831829,213716
182630,06230932,421521
182631,01846359,1563988
182632,01846359,2901736
182633,02838109,1411651
182634,9831829,2376809
182635,05159822,1858569
182636,02838109,556729
182637,02838109,2389394
182638,9831829,562232
182639,18539217,2023855
182640,67821984,2517642
182641,02838109,70943
182642,02838109,2497265
182643,05159822,1180857
182644,9831829,2316579
182645,92019399,2572041
182646,33828139,856564
182647,06230932,215582
182648,18539217,393601
182649,01846359,697416
182650,18539217,565844
182651,92019399,2699904
182652,67821984,43112
182653,92019399,585651
182654,18581928,592123
182655,01846359,1179041
182656,02838109,1096905
182657,92019399,1367224
182658,92019399,2288186
182659,02838109,1630478
182660,18539217,1127240
182661,18581928,1651121
182662,9831829,355288
182663,01846359,1010765
182664,06230932,811468
182665,06230932,183803
182666,67821984,992193
182667,33828139,1034037
182668,9831829,466417
182669,33828139,1840527
182670,67821984,2614951
182671,67821984,2880258
182672,33828139,2797696
182673,02838109,605120
182674,01846359,1715711
182675,05159822,1441901
182676,01846359,403946
182677,9831829,1019367
182678,01846359,1124867
182679,06230932,88602
182680,33828139,1970818
182681,18539217,1732992
182682,67821984,2713480
182683,9831829,1168991
182684,02838109,1186464
182685,67821984,123819
182686,67821984,1971393
182687,05159822,79089
182688,02838109,1956917
182689,06230932,110598
182690,33828139,2663207
182691,18539217,2050970
182692,05159822,2280403
182693,18581928,797768
182694,05159822,973676
182695,9831829,728782
182696,05159822,1775633
182697,33828139,2487830
182698,92019399,180465
182699,05159822,1363160
182700,02838109,723249
182701,18539217,846133
182702,18539217,1185447
182703,18581928,2471352
182704,9831829,559042
182705,67821984,1141036
182706,67821984,1191548
182707,18581928,1015709
182708,18539217,1616610
182709,05159822,250442
182710,02838109,2759951
182711,18581928,484454
182712,02838109,1869367
182713,67821984,1997895
182714,18581928,979020
182715,05159822,2441342
182716,92019399,2615144
182717,18581928,165855
182718,67821984,2370686
182719,06230932,316079
182720,18539217,655185
182721,18581928,2874776
182722,01846359,2915642
182723,02838109,2962498
182724,67821984,1972465
182725,33828139,651397
182726,92019399,1290763
182727,33828139,2332298
182728,18539217,515796
182729,01846359,2398631
182730,18539217,944545
182731,01846359,2517129
182732,01846359,2725163
182733,67821984,1261221
182734,05159822,1607924
182735,67821984,698393
182736,67821984,2443538
182737,05159822,398561
182738,33828139,1330472
182739,02838109,2888466
182740,92019399,845872
182741,9831829,2241106
182742,01846359,2885709
182743,33828139,93420
182744,05159822,1828270
182745,33828139,2878186
182746,05159822,2820528
182747,33828139,1049702
182748,92019399,1707569
182749,33828139,2907101
182750,02838109,1454699
182751,92019399,1788178
182752,33828139,512150
182753,01846359,1406010
182754,02838109,2302917
182755,05159822,204575
182756,05159822,846018
182757,05159822,1832986
182758,05159822,1740839
182759,67821984,1800415
182760,05159822,2470368
182761,06230932,100930
182762,01846359,2021717
182763,01846359,1473481
182764,33828139,1495404
182765,9831829,2946881
182766,06230932,1944822
182767,9831829,21384
182768,9831829,2484191
182769,67821984,2839107
182770,01846359,2182271
182771,92019399,46491
182772,02838109,1224494
182773,33828139,1647050
182774,92019399,119570
182775,67821984,1507473
182776,06230932,2134701
182777,9831829,302415
182778,02838109,423587
182779,18581928,614677
182780,05159822,1698193
182781,01846359,845694
182782,67821984,1153240
182783,33828139,2493753
182784,67821984,1560717
182785,9831829,1582611
182786,92019399,1807590
182787,06230932,2179861
182788,9831829,420934
182789,01846359,1245146
182790,01846359,2951561
182791,92019399,2656704
182792,67821984,2847757
182793,05159822,522772
182794,67821984,1950621
182795,67821984,1129633
182796,67821984,2237718
182797,9831829,1352737
182798,05159822,904284
182799,01846359,1335168
182800,02838109,986145
182801,01846359,1388721
182802,18539217,1198701
182803,01846359,2233704
182804,92019399,2445342
182805,05159822,819229
182806,92019399,1563666
182807,18581928,1430894
182808,9831829,2175212
182809,01846359,250570
182810,01846359,2244930
182811,06230932,2255717
182812,06230932,1193785
182813,18581928,648039
182814,33828139,821511
182815,33828139,1370338
182816,02838109,1943553
182817,18581928,1273274
182818,92019399,844407
182819,01846359,1006920
182820,18539217,612199
182821,01846359,524463
182822,92019399,1317973
182823,33828139,684307
182824,05159822,1774328
182825,33828139,383422
182826,9831829,1595904
182827,92019399,225801
182828,18581928,1315091
182829,18581928,1320207
182830,92019399,1749937
182831,18581928,1959755
182832,67821984,1732606
182833,05159822,2190164
182834,02838109,2998340
182835,67821984,1747239
182836,33828139,1073842
182837,06230932,1772781
182838,18539217,2748040
182839,9831829,2667729
182840,92019399,2400200
182841,67821984,213117
182842,06230932,2073429
182843,67821984,1506370
182844,9831829,2511348
182845,92019399,1248541
182846,18581928,1430541
182847,33828139,956714
182848,06230932,2351997
182849,05159822,1790806
182850,9831829,206621
182851,01846359,2234654
182852,33828139,370071
182853,92019399,2458912
182854,18539217,822828
182855,9831829,166598
182856,33828139,445658
182857,05159822,1489322
182858,92019399,1645859
182859,01846359,1192922
182860,18539217,32528
182861,18539217,2430013
182862,06230932,1802905
182863,92019399,184224
182864,9831829,2356786
182865,06230932,554503
182866,01846359,1774693
182867,06230932,939650
182868,18581928,1152489
182869,92019399,2100746
182870,18539217,1081610
182871,33828139,2556750
182872,18581928,-14029
